package	version	handler	status	local_path	declared_sha256	local_sha256	url	site
RTL8192DU	72b53f8a6c2a6696d60791df4455c3073fffc4e4	archive	missing	sources/RTL8192DU/RTL8192DU-72b53f8a6c2a6696d60791df4455c3073fffc4e4.tar.gz	dec3cc45601c2c6dab47816523cb5a5731393d34cc75ec0f96a91191d3563fdd		https://github.com/lwfinger/rtl8192du/archive/72b53f8a6c2a6696d60791df4455c3073fffc4e4.tar.gz	https://github.com/lwfinger/rtl8192du
RTL8192EU	0a7199b457b25edc4d9534158a068e486b1c8bb0	archive	missing	sources/RTL8192EU/RTL8192EU-0a7199b457b25edc4d9534158a068e486b1c8bb0.tar.gz	defee6fda236bc9d77cd5cf0ceca8e86f820a1f9fa5d63c5ca7c369be1a3513e		https://github.com/Mange/rtl8192eu-linux-driver/archive/0a7199b457b25edc4d9534158a068e486b1c8bb0.tar.gz	https://github.com/Mange/rtl8192eu-linux-driver
RTL8723BS-aml	ee9d86a	archive	missing	sources/RTL8723BS-aml/RTL8723BS-aml-ee9d86a.tar.gz	4d1c5fe0d05edbf5eab96dfe5ff99b7d56c098f4d4d317351fa25e75606de094		https://github.com/khadas/android_hardware_wifi_realtek_drivers_8723bs/archive/ee9d86a.tar.gz	https://github.com/khadas/android_hardware_wifi_realtek_drivers_8723bs
RTL8723DS-aml	fb4adf7	archive	missing	sources/RTL8723DS-aml/RTL8723DS-aml-fb4adf7.tar.gz	00da0a7773286df38e8785be2891025e4fa6c4ff5ace9450e54cae85f143847e		https://github.com/khadas/android_hardware_wifi_realtek_drivers_8723ds/archive/fb4adf7.tar.gz	https://github.com/khadas/android_hardware_wifi_realtek_drivers_8723ds
RTL8812AU	3e8c73224cede1097c49fcd1ecd2e3e181f4540d	archive	missing	sources/RTL8812AU/RTL8812AU-3e8c73224cede1097c49fcd1ecd2e3e181f4540d.tar.gz			https://github.com/morrownr/8812au-20210820/archive/3e8c73224cede1097c49fcd1ecd2e3e181f4540d.tar.gz	https://github.com/morrownr/8812au-20210820
RTL8814AU	b5a6f96cd20a1c6a35ccb000f2f4924dd19704a3	archive	missing	sources/RTL8814AU/RTL8814AU-b5a6f96cd20a1c6a35ccb000f2f4924dd19704a3.tar.gz			https://github.com/morrownr/8814au/archive/b5a6f96cd20a1c6a35ccb000f2f4924dd19704a3.tar.gz	https://github.com/morrownr/8814au
RTL8821AU	847c74b1c272466f89c77947f7a9703222f0093b	archive	missing	sources/RTL8821AU/RTL8821AU-847c74b1c272466f89c77947f7a9703222f0093b.tar.gz			https://github.com/morrownr/8821au-20210708/archive/847c74b1c272466f89c77947f7a9703222f0093b.tar.gz	https://github.com/morrownr/8821au-20210708
RTL8821CU	4f6004af4c4171882f37e2e5d8fb3609fe260617	archive	missing	sources/RTL8821CU/RTL8821CU-4f6004af4c4171882f37e2e5d8fb3609fe260617.tar.gz			https://github.com/morrownr/8821cu-20210916/archive/4f6004af4c4171882f37e2e5d8fb3609fe260617.tar.gz	https://github.com/morrownr/8821cu-20210916
RTL8822BS-aml	d2a5452a08084b3838083ba1eda3d1aeab82ee7c	archive	missing	sources/RTL8822BS-aml/RTL8822BS-aml-d2a5452a08084b3838083ba1eda3d1aeab82ee7c.tar.gz	31fafb5eb875de657c3316df1d72496958edfa16438248ec8f3661605f999ce1		https://github.com/khadas/android_hardware_wifi_realtek_drivers_8822bs/archive/d2a5452a08084b3838083ba1eda3d1aeab82ee7c.tar.gz	https://github.com/khadas/android_hardware_wifi_realtek_drivers_8822bs
RTL8822BU-aml	b655ba8114d7def7e6181bfe4635fbb831e2b8d6	archive	missing	sources/RTL8822BU-aml/RTL8822BU-aml-b655ba8114d7def7e6181bfe4635fbb831e2b8d6.tar.gz	bbb6dab43a0e21654a7796ce07796677bbfda322d74b6a55dd08e3bde4953208		https://github.com/cilynx/rtl88x2BU_WiFi_linux_v5.3.1_27678.20180430_COEX20180427-5959/archive/b655ba8114d7def7e6181bfe4635fbb831e2b8d6.tar.gz	https://github.com/khadas/android_hardware_wifi_realtek_drivers_8822bu
RTL8822CS-aml	4e31d08990bc2a84c937bf17d5be4b899ceb70ed	archive	missing	sources/RTL8822CS-aml/RTL8822CS-aml-4e31d08990bc2a84c937bf17d5be4b899ceb70ed.tar.gz	6df2e60689830f454111e2cd2c2873c05c9ac8e0f39e8eb1934dbcac62263900		https://github.com/CoreELEC/RTL8822CS-aml/archive/4e31d08990bc2a84c937bf17d5be4b899ceb70ed.tar.gz	https://github.com/CoreELEC/RTL8822CS-aml
RTL8852BU	f6aaa3c	archive	missing	sources/RTL8852BU/RTL8852BU-f6aaa3c.tar.gz			https://github.com/morrownr/rtl8852bu/archive/f6aaa3c.tar.gz	https://github.com/morrownr/rtl8852bu
RTL88x2BU	6e4c5ccfd6607e9f4b1c1befd165ce56e7d6a653	archive	missing	sources/RTL88x2BU/RTL88x2BU-6e4c5ccfd6607e9f4b1c1befd165ce56e7d6a653.tar.gz			https://github.com/morrownr/88x2bu-20210702/archive/6e4c5ccfd6607e9f4b1c1befd165ce56e7d6a653.tar.gz	https://github.com/morrownr/88x2bu-20210702
SDL	92927a9b689c55c5879add79378e24f9443f56f4	archive	present	sources/SDL/SDL-92927a9b689c55c5879add79378e24f9443f56f4.tar.gz		868ef2935e9a7f8dae12cb8c399767904d381b8d976077bcafb4da7fe6262100	https://github.com/libsdl-org/SDL-1.2/archive/92927a9b689c55c5879add79378e24f9443f56f4.tar.gz	https://www.libsdl.org/
SDL2	2.30.3	archive	present	sources/SDL2/SDL2-2.30.3.tar.gz		820440072f8f5b50188c1dae104f2ad25984de268785be40c41a099a510f0aec	https://www.libsdl.org/release/SDL2-2.30.3.tar.gz	https://www.libsdl.org/
SDL2_gfx	16fa07d08e7cee5ad7dc815cfd1f4816e36cc73c	archive	present	sources/SDL2_gfx/SDL2_gfx-16fa07d08e7cee5ad7dc815cfd1f4816e36cc73c.tar.gz	6be035fb9f59e3c80503c6fd20fd59354338df56b7839e87d13d1e2a8102dec4	6be035fb9f59e3c80503c6fd20fd59354338df56b7839e87d13d1e2a8102dec4	https://github.com/jjYBdx4IL/SDL2_gfx/archive/16fa07d08e7cee5ad7dc815cfd1f4816e36cc73c.tar.gz	https://github.com/jjYBdx4IL/SDL2_gfx
SDL2_image	2.8.2	archive	present	sources/SDL2_image/SDL2_image-2.8.2.tar.gz		8f486bbfbcf8464dd58c9e5d93394ab0255ce68b51c5a966a918244820a76ddc	https://www.libsdl.org/projects/SDL_image/release/SDL2_image-2.8.2.tar.gz	http://www.libsdl.org/
SDL2_mixer	2.8.0	archive	present	sources/SDL2_mixer/SDL2_mixer-2.8.0.tar.gz		1cfb34c87b26dbdbc7afd68c4f545c0116ab5f90bbfecc5aebe2a9cb4bb31549	http://www.libsdl.org/projects/SDL_mixer/release/SDL2_mixer-2.8.0.tar.gz	http://www.libsdl.org/projects/SDL_mixer/release
SDL2_net	2.2.0	archive	present	sources/SDL2_net/SDL2_net-2.2.0.tar.gz	4e4a891988316271974ff4e9585ed1ef729a123d22c08bd473129179dc857feb	4e4a891988316271974ff4e9585ed1ef729a123d22c08bd473129179dc857feb	https://www.libsdl.org/projects/SDL_net/release/SDL2_net-2.2.0.tar.gz	https://www.libsdl.org/projects/SDL_net/
SDL2_ttf	2.22.0	archive	present	sources/SDL2_ttf/SDL2_ttf-2.22.0.tar.gz		d48cbd1ce475b9e178206bf3b72d56b66d84d44f64ac05803328396234d67723	https://www.libsdl.org/projects/SDL_ttf/release/SDL2_ttf-2.22.0.tar.gz	http://www.libsdl.org/
SDL_net	1.2.8	archive	present	sources/SDL_net/SDL_net-1.2.8.tar.gz	5f4a7a8bb884f793c278ac3f3713be41980c5eedccecff0260411347714facb4	5f4a7a8bb884f793c278ac3f3713be41980c5eedccecff0260411347714facb4	https://www.libsdl.org/projects/SDL_net/release/SDL_net-1.2.8.tar.gz	https://www.libsdl.org/
SDL_sound	f0d57c9b72d8	archive	missing	sources/SDL_sound/SDL_sound-f0d57c9b72d8.tar.gz	f4848b27a79dd9bcf4720c1751730772472f501ddf5432be2e93a146fa7e57cb		http://hg.icculus.org/icculus/SDL_sound/archive/f0d57c9b72d8.tar.gz	https://www.icculus.org/SDL_sound/
Skyscraper	f30c88c336ac3763dd2f3cc563622dc372b8785f	git	missing	sources/Skyscraper/Skyscraper-f30c88c336ac3763dd2f3cc563622dc372b8785f			https://github.com/muldjord/skyscraper.git	https://github.com/muldjord/skyscraper
a5200	0942c88d64cad6853b539f51b39060a9de0cbcab	git	present	sources/a5200/a5200-0942c88d64cad6853b539f51b39060a9de0cbcab			https://github.com/libretro/a5200.git	https://github.com/libretro/a5200
advancemame	1ac78eb12cf69dc5c01df4195d58f333530a4d87	archive	present	sources/advancemame/advancemame-1ac78eb12cf69dc5c01df4195d58f333530a4d87.tar.gz	60d65d02d1363af9a15917bab4f02cfbea4954c2b504f10fb377ade77a2120ad	60d65d02d1363af9a15917bab4f02cfbea4954c2b504f10fb377ade77a2120ad	https://github.com/amadvance/advancemame/archive/1ac78eb12cf69dc5c01df4195d58f333530a4d87.tar.gz	https://github.com/amadvance/advancemame
alsa-lib	1.2.10	archive	present	sources/alsa-lib/alsa-lib-1.2.10.tar.bz2	c86a45a846331b1b0aa6e6be100be2a7aef92efd405cf6bac7eef8174baa920e	c86a45a846331b1b0aa6e6be100be2a7aef92efd405cf6bac7eef8174baa920e	https://www.alsa-project.org/files/pub/lib/alsa-lib-1.2.10.tar.bz2	https://www.alsa-project.org/
alsa-utils	1.2.10	archive	present	sources/alsa-utils/alsa-utils-1.2.10.tar.bz2	104b62ec7f02a7ce16ca779f4815616df1cc21933503783a9107b5944f83063a	104b62ec7f02a7ce16ca779f4815616df1cc21933503783a9107b5944f83063a	https://www.alsa-project.org/files/pub/utils/alsa-utils-1.2.10.tar.bz2	https://www.alsa-project.org/
amiberry	4f1c48f3d35a73740dd639b6b58847bfc3853a4a	git	present	sources/amiberry/amiberry-4f1c48f3d35a73740dd639b6b58847bfc3853a4a			https://github.com/BlitterStudio/amiberry.git	https://github.com/BlitterStudio/amiberry
android-headers	25	archive	missing	sources/android-headers/android-headers-25.tar.gz	1e0ecdf56c33aaa523109254e2c475878d8cfc5795ebd4bb5ecbaf80926f4fe9		https://github.com/AmberELEC/AmberELEC/android-headers-25.tar.gz	https://android.googlesource.com/
aom	3.5.0	archive	present	sources/aom/aom-3.5.0.tar.gz	d37dbee372e2430a7efde813984ae6d78bdf1fc4080ebe32457c9115408b0738	d37dbee372e2430a7efde813984ae6d78bdf1fc4080ebe32457c9115408b0738	https://storage.googleapis.com/aom-releases/libaom-3.5.0.tar.gz	https://www.webmproject.org
ap6xxx-aml	ba2fbd0174b744521f4a25da796b9f62e9e4f7a7	archive	missing	sources/ap6xxx-aml/ap6xxx-aml-ba2fbd0174b744521f4a25da796b9f62e9e4f7a7.tar.gz	60d9f755d2b4d2ae97ac09d92311d527718394e0c02af46b9cdcf30a0dc497b8		https://github.com/CoreELEC/ap6xxx-aml/archive/ba2fbd0174b744521f4a25da796b9f62e9e4f7a7.tar.gz	https://github.com/CoreELEC/ap6xxx-aml
apache-ant	1.10.13	archive	present	sources/apache-ant/apache-ant-1.10.13.tar.xz	de0a860bf339e6975558f426772a6aa2c6ae0856215dd9aaf57aa2476d665664	de0a860bf339e6975558f426772a6aa2c6ae0856215dd9aaf57aa2476d665664	https://archive.apache.org/dist/ant/binaries/apache-ant-1.10.13-bin.tar.xz	https://ant.apache.org/
apitrace	2a83ddd4f67014e2aacf99c6b203fd3f6b13c4f3	git	present	sources/apitrace/apitrace-2a83ddd4f67014e2aacf99c6b203fd3f6b13c4f3	1bd282e4784725258f99fd8a1147502ceb7db3d7315a4e7a37d8d14ed33d5881		https://github.com/apitrace/apitrace.git	https://github.com/apitrace/apitrace
arduous	aed50506962df6f965748e888b3fe7027ddb410d	git	present	sources/arduous/arduous-aed50506962df6f965748e888b3fe7027ddb410d			https://github.com/libretro/arduous.git	https://github.com/libretro/arduous
arm-mem	b48ea154fd74410022d8189003cd69fad8f3d02c	archive	missing	sources/arm-mem/arm-mem-b48ea154fd74410022d8189003cd69fad8f3d02c.tar.gz	93240defef3abba7d42a7420e55ae4f8b90cc99ef16044fdfb8b5820a17e766d		https://github.com/bavison/arm-mem/archive/b48ea154fd74410022d8189003cd69fad8f3d02c.tar.gz	https://github.com/bavison/arm-mem
asn1c	0.9.28	archive	present	sources/asn1c/asn1c-0.9.28.tar.gz	8007440b647ef2dd9fb73d931c33ac11764e6afb2437dbe638bb4e5fc82386b9	8007440b647ef2dd9fb73d931c33ac11764e6afb2437dbe638bb4e5fc82386b9	https://github.com/vlm/asn1c/releases/download/v0.9.28/asn1c-0.9.28.tar.gz	http://lionet.info/asn1c/blog/
atari800	410d7bf0c215f3444793a9cec51c129e7b67c400	git	present	sources/atari800/atari800-410d7bf0c215f3444793a9cec51c129e7b67c400			https://github.com/libretro/libretro-atari800.git	https://github.com/libretro/libretro-atari800
atf	2.10.0	archive	missing	sources/atf/atf-2.10.0.tar.gz	696b8e53923aac4474532da7dd681f0bd044b329732facd65aeabea3e61adca9		https://github.com/ARM-software/arm-trusted-firmware/archive/v2.10.0.tar.gz	https://github.com/ARM-software/arm-trusted-firmware
attr	2.5.2	archive	present	sources/attr/attr-2.5.2.tar.gz	39bf67452fa41d0948c2197601053f48b3d78a029389734332a6309a680c6c87	39bf67452fa41d0948c2197601053f48b3d78a029389734332a6309a680c6c87	http://download.savannah.nongnu.org/releases/attr/attr-2.5.2.tar.gz	https://savannah.nongnu.org/projects/attr
autoconf	2.71	archive	present	sources/autoconf/autoconf-2.71.tar.xz	f14c83cfebcc9427f2c3cea7258bd90df972d92eb26752da4ddad81c87a0faa4	f14c83cfebcc9427f2c3cea7258bd90df972d92eb26752da4ddad81c87a0faa4	http://ftpmirror.gnu.org/autoconf/autoconf-2.71.tar.xz	http://sources.redhat.com/autoconf/
autoconf-archive	2023.02.20	archive	present	sources/autoconf-archive/autoconf-archive-2023.02.20.tar.xz	71d4048479ae28f1f5794619c3d72df9c01df49b1c628ef85fde37596dc31a33	71d4048479ae28f1f5794619c3d72df9c01df49b1c628ef85fde37596dc31a33	http://ftpmirror.gnu.org/autoconf-archive/autoconf-archive-2023.02.20.tar.xz	https://www.gnu.org/software/autoconf-archive/
automake	1.16.5	archive	present	sources/automake/automake-1.16.5.tar.xz	f01d58cd6d9d77fbdca9eb4bbd5ead1988228fdb73d6f7a201f5f8d6b118b469	f01d58cd6d9d77fbdca9eb4bbd5ead1988228fdb73d6f7a201f5f8d6b118b469	http://ftpmirror.gnu.org/automake/automake-1.16.5.tar.xz	http://sources.redhat.com/automake/
avahi	0.8	archive	present	sources/avahi/avahi-0.8.tar.gz	c15e750ef7c6df595fb5f2ce10cac0fee2353649600e6919ad08ae8871e4945f	c15e750ef7c6df595fb5f2ce10cac0fee2353649600e6919ad08ae8871e4945f	https://github.com/lathiat/avahi/archive/v0.8.tar.gz	http://avahi.org/
bash	5.1.16	archive	present	sources/bash/bash-5.1.16.tar.gz		5bac17218d3911834520dad13cd1f85ab944e1c09ae1aba55906be1f8192f558	http://ftpmirror.gnu.org/bash/bash-5.1.16.tar.gz	http://www.gnu.org/software/bash/
bcm2835-driver	66fc5eaac3d0af1d5a7ffa616086cbfaefd72e98	archive	missing	sources/bcm2835-driver/bcm2835-driver-66fc5eaac3d0af1d5a7ffa616086cbfaefd72e98.tar.xz	373872b00d566fbc8873125336b3a09696e85602d2e49a48c0b5c5cabb15d989		https://github.com/AmberELEC/AmberELEC/bcm2835-driver-66fc5eaac3d0af1d5a7ffa616086cbfaefd72e98.tar.xz	http://www.broadcom.com
bcm_sta	6.30.223.271	archive	missing	sources/bcm_sta/bcm_sta-6.30.223.271.tar.xz	959bcd1e965d294304a4e290cb8e47b7c74b9763094eff4d0b8e6cfb68a6895b		https://github.com/AmberELEC/AmberELEC/bcm_sta-6.30.223.271.tar.xz	http://www.broadcom.com/
beetle-gba	38182572571a48cb58057cde64b915237c4e2d58	archive	present	sources/beetle-gba/beetle-gba-38182572571a48cb58057cde64b915237c4e2d58.tar.gz	e4eaf64e9160b501cadf983a46b8a2a98c8b590a13ca9082793d9a11e17fdcaf	e4eaf64e9160b501cadf983a46b8a2a98c8b590a13ca9082793d9a11e17fdcaf	https://github.com/libretro/beetle-gba-libretro/archive/38182572571a48cb58057cde64b915237c4e2d58.tar.gz	https://github.com/libretro/beetle-gba-libretro
beetle-lynx	48909ddd1aba4de034d9c1da70c460b1724daa3b	archive	present	sources/beetle-lynx/beetle-lynx-48909ddd1aba4de034d9c1da70c460b1724daa3b.tar.gz	f6b02e047f6cd978134da64f84a6cb75d03f93744f0fb2de90655806f6c93156	f6b02e047f6cd978134da64f84a6cb75d03f93744f0fb2de90655806f6c93156	https://github.com/libretro/beetle-lynx-libretro/archive/48909ddd1aba4de034d9c1da70c460b1724daa3b.tar.gz	https://github.com/libretro/beetle-lynx-libretro
beetle-ngp	673c3d924ff33d71c6a342b170eff5359244df1f	archive	present	sources/beetle-ngp/beetle-ngp-673c3d924ff33d71c6a342b170eff5359244df1f.tar.gz	0026c53bfa3a689be293ef228b83e108049c5952435344a921a353c946092638	0026c53bfa3a689be293ef228b83e108049c5952435344a921a353c946092638	https://github.com/libretro/beetle-ngp-libretro/archive/673c3d924ff33d71c6a342b170eff5359244df1f.tar.gz	https://github.com/libretro/beetle-ngp-libretro
beetle-pce	b5dd6466f18714ab4c9702e5bdb51cc9dfea061b	archive	present	sources/beetle-pce/beetle-pce-b5dd6466f18714ab4c9702e5bdb51cc9dfea061b.tar.gz	8f14331c31db9b406eaf5eeb6223c4376babf8fb97beb2ac4e5a259f3321f1f9	8f14331c31db9b406eaf5eeb6223c4376babf8fb97beb2ac4e5a259f3321f1f9	https://github.com/libretro/beetle-pce-libretro/archive/b5dd6466f18714ab4c9702e5bdb51cc9dfea061b.tar.gz	https://github.com/libretro/beetle-pce-libretro
beetle-pce-fast	e2c0259a6941285f853bdc81dfd33756e107c2c2	archive	present	sources/beetle-pce-fast/beetle-pce-fast-e2c0259a6941285f853bdc81dfd33756e107c2c2.tar.gz	04f1ad5bbda0943a72973fbeafa48994b297c6398caea11062f1c98ca7b5d513	04f1ad5bbda0943a72973fbeafa48994b297c6398caea11062f1c98ca7b5d513	https://github.com/libretro/beetle-pce-fast-libretro/archive/e2c0259a6941285f853bdc81dfd33756e107c2c2.tar.gz	https://github.com/libretro/beetle-pce-fast-libretro
beetle-pcfx	47c355b6a515aef6dc57f57df1535570108a0e21	archive	present	sources/beetle-pcfx/beetle-pcfx-47c355b6a515aef6dc57f57df1535570108a0e21.tar.gz	15f5395778c9ce03e99c3a7cf0e0303dd58e5eba93f2b95c8ee6366fd8c25cba	15f5395778c9ce03e99c3a7cf0e0303dd58e5eba93f2b95c8ee6366fd8c25cba	https://github.com/libretro/beetle-pcfx-libretro/archive/47c355b6a515aef6dc57f57df1535570108a0e21.tar.gz	https://github.com/libretro/beetle-pcfx-libretro
beetle-supafaust	6b639c98372d1c9bac885c55d772c812d2a9d525	git	present	sources/beetle-supafaust/beetle-supafaust-6b639c98372d1c9bac885c55d772c812d2a9d525			https://github.com/libretro/supafaust.git	https://github.com/libretro/supafaust
beetle-supergrafx	77a965d3433b1585638b54aa6a15d0c33a64ea0c	archive	present	sources/beetle-supergrafx/beetle-supergrafx-77a965d3433b1585638b54aa6a15d0c33a64ea0c.tar.gz	025f6afd407f4957e2a3b5d033eaad0c2883f9a928ea5b10b5c3ab155808fc16	025f6afd407f4957e2a3b5d033eaad0c2883f9a928ea5b10b5c3ab155808fc16	https://github.com/libretro/beetle-supergrafx-libretro/archive/77a965d3433b1585638b54aa6a15d0c33a64ea0c.tar.gz	https://github.com/libretro/beetle-supergrafx-libretro
beetle-vb	9d1bd03f21dac7897f65269e1095496331efce8b	archive	present	sources/beetle-vb/beetle-vb-9d1bd03f21dac7897f65269e1095496331efce8b.tar.gz	7c3d8fd2f8535be7de6f76be010ec6d34837d7c30caeb0096cae6e5c1e07c442	7c3d8fd2f8535be7de6f76be010ec6d34837d7c30caeb0096cae6e5c1e07c442	https://github.com/libretro/beetle-vb-libretro/archive/9d1bd03f21dac7897f65269e1095496331efce8b.tar.gz	https://github.com/libretro/beetle-vb-libretro
beetle-wswan	32bf70a3032a138baa969c22445f4b7821632c30	archive	present	sources/beetle-wswan/beetle-wswan-32bf70a3032a138baa969c22445f4b7821632c30.tar.gz	457028d9ec6e76e0ec3e2e69a40b1bac392dae4fa4aca724c8a1500dbc54fc8c	457028d9ec6e76e0ec3e2e69a40b1bac392dae4fa4aca724c8a1500dbc54fc8c	https://github.com/libretro/beetle-wswan-libretro/archive/32bf70a3032a138baa969c22445f4b7821632c30.tar.gz	https://github.com/libretro/beetle-wswan-libretro
beetle_snes	d770563fc3c4bd9abb522952cefb4aa923ba0b91	archive	missing	sources/beetle_snes/beetle_snes-d770563fc3c4bd9abb522952cefb4aa923ba0b91.tar.gz	838693257f9c8924c62ec6d88891fbeca310ac2fd7b8efa3d96775c3b34d4040		https://github.com/libretro/beetle-bsnes-libretro/archive/d770563fc3c4bd9abb522952cefb4aa923ba0b91.tar.gz	https://github.com/libretro/beetle-bsnes-libretro
binutils	2.41	archive	present	sources/binutils/binutils-2.41.tar.xz	ae9a5789e23459e59606e6714723f2d3ffc31c03174191ef0d015bdf06007450	ae9a5789e23459e59606e6714723f2d3ffc31c03174191ef0d015bdf06007450	https://ftp.gnu.org/gnu/binutils/binutils-2.41.tar.xz	https://www.gnu.org/software/binutils/
bison	3.8.2	archive	present	sources/bison/bison-3.8.2.tar.xz	9bba0214ccf7f1079c5d59210045227bcf619519840ebfa80cd3849cff5a5bf2	9bba0214ccf7f1079c5d59210045227bcf619519840ebfa80cd3849cff5a5bf2	http://ftpmirror.gnu.org/bison/bison-3.8.2.tar.xz	http://www.gnu.org/software/bison/
bkeymaps	1.13	archive	missing	sources/bkeymaps/bkeymaps-1.13.tar.gz	59d41ddb0c7a92d8ac155a82ed2875b7880c8957ea4308afa633c8b81e5b8887		http://dev.alpinelinux.org/archive/bkeymaps/bkeymaps-1.13.tar.gz	http://www.alpinelinux.org
bl301	85f483db84c1482ee632bf34e6765c92486fc9d0	archive	missing	sources/bl301/bl301-85f483db84c1482ee632bf34e6765c92486fc9d0.tar.gz	526d10570add92e737782cf1b7faae8e329e565d2163fdf5d014d22096291841		https://github.com/CoreELEC/bl301/archive/85f483db84c1482ee632bf34e6765c92486fc9d0.tar.gz	https://coreelec.org
bluemsx	e8a4280bcbd149d1e020adcd9469ad9d8bd67412	archive	present	sources/bluemsx/bluemsx-e8a4280bcbd149d1e020adcd9469ad9d8bd67412.tar.gz	a9ee6d5922651e64d48e37e5a4a22bc08bc27d213adabaaa4283d92d8ab97fa5	a9ee6d5922651e64d48e37e5a4a22bc08bc27d213adabaaa4283d92d8ab97fa5	https://github.com/libretro/blueMSX-libretro/archive/e8a4280bcbd149d1e020adcd9469ad9d8bd67412.tar.gz	https://github.com/libretro/blueMSX-libretro
bluetool	0.2.3	archive	present	sources/bluetool/bluetool-0.2.3.tar.gz	09aca1174ea9d8b402f2231aa2277726174c30482710fc887ebbda7eb820f614	09aca1174ea9d8b402f2231aa2277726174c30482710fc887ebbda7eb820f614	https://files.pythonhosted.org/packages/source/b/bluetool/bluetool-0.2.3.tar.gz	https://pypi.org/project/bluetool
bluez	5.62	archive	missing	sources/bluez/bluez-5.62.tar.xz	38090a5b750e17fc08d3e52178ed8d3254c5f4bd2c48830d5c1955b88e3bc0c2		https://www.kernel.org/pub/linux/bluetooth/bluez-5.62.tar.xz	http://www.bluez.org/
boost	1.82.0	file	present	extpackage/boost/boost-1.82.0.tar.bz2	a6e1ab9b0860e6a2881dd7b21fe9f737a095e5f33a3a874afc6a345228597ee6	a6e1ab9b0860e6a2881dd7b21fe9f737a095e5f33a3a874afc6a345228597ee6	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/boost/boost-1.82.0.tar.bz2	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/boost/boost-1.82.0.tar.bz2
brcmfmac_sdio-firmware	79932201f7827ec06ec708a44bf583a772ae7522	archive	missing	sources/brcmfmac_sdio-firmware/brcmfmac_sdio-firmware-79932201f7827ec06ec708a44bf583a772ae7522.tar.gz	b31665e3b0dfd595234241ef233e47f2e12312ce019c9b5c2e02919d0b2ddbc0		https://github.com/LibreELEC/brcmfmac_sdio-firmware/archive/79932201f7827ec06ec708a44bf583a772ae7522.tar.gz	https://github.com/LibreELEC/brcmfmac_sdio-firmware
brcmfmac_sdio-firmware-aml	a255fca577bbdb528bdfe9077bb75c044d790054	archive	missing	sources/brcmfmac_sdio-firmware-aml/brcmfmac_sdio-firmware-aml-a255fca577bbdb528bdfe9077bb75c044d790054.tar.gz	552d686fafbf616dbdcd75c7687ff984197c19604813bab264c8d78b11f17818		https://github.com/CoreELEC/brcmfmac_sdio-firmware-aml/archive/a255fca577bbdb528bdfe9077bb75c044d790054.tar.gz	https://github.com/CoreELEC/brcmfmac_sdio-firmware-aml
brcmfmac_sdio-firmware-imx	0.1	archive	missing	sources/brcmfmac_sdio-firmware-imx/brcmfmac_sdio-firmware-imx-0.1.tar.xz	4c8ed8ae39ecd05d7e3aeebc98cf230912cdcc887fa78d5112f981b6f9358b6e		https://github.com/AmberELEC/AmberELEC/brcmfmac_sdio-firmware-imx-0.1.tar.xz	https://github.com/LibreELEC/LibreELEC.tv
brcmfmac_sdio-firmware-rpi	688531da4bcf802a814d9cb0c8b6d62e3b8a3327	archive	missing	sources/brcmfmac_sdio-firmware-rpi/brcmfmac_sdio-firmware-rpi-688531da4bcf802a814d9cb0c8b6d62e3b8a3327.tar.gz	51a33d23127300dffd6ac088f372b83ab862053f5e4dc7130676ebaaa824e626		https://github.com/LibreELEC/brcmfmac_sdio-firmware-rpi/archive/688531da4bcf802a814d9cb0c8b6d62e3b8a3327.tar.gz	https://github.com/LibreELEC/LibreELEC.tv
bsnes	b2f3ca10ee48546ad267719fb21bcf6b503d91e6	archive	missing	sources/bsnes/bsnes-b2f3ca10ee48546ad267719fb21bcf6b503d91e6.tar.gz	2475e833b8f643aee46927560c9484c6dd7e0e5e8b55740004d98d892c5add89		https://github.com/libretro/bsnes-libretro/archive/b2f3ca10ee48546ad267719fb21bcf6b503d91e6.tar.gz	https://github.com/libretro/bsnes-libretro
